"latitude","longitude","potencia"
8.57504,-71.175,-83.5
8.57504,-71.175,-81.5
8.57504,-71.175,-79.5
8.57504,-71.175,-91
8.57504,-71.175,-78
8.57504,-71.175,-69.5
8.57504,-71.175,-77.5
8.57504,-71.175,-74
8.57504,-71.175,-84.5
8.57504,-71.175,-86.5
8.57535,-71.1737,-78.5
8.57535,-71.1737,-80
8.57535,-71.1737,-89.5
8.57535,-71.1737,-77
8.57535,-71.1737,-82.5
8.57535,-71.1737,-85.5
8.57535,-71.1737,-86
8.57535,-71.1737,-80
8.57535,-71.1737,-82.5
8.57535,-71.1737,-85.5
8.57535,-71.1737,-83
8.57535,-71.1737,-84.5
8.57535,-71.1737,-70
8.57535,-71.1737,-68.5
8.57535,-71.1737,-74.5
8.57535,-71.1737,-75
8.57535,-71.1737,-74.5
8.57535,-71.1737,-73.5
8.57535,-71.1737,-80.5
8.5757,-71.1739,-85.5
8.5757,-71.1739,-86.5
8.5757,-71.1739,-77.5
8.5757,-71.1739,-79.5
8.5757,-71.1739,-84.5
8.5757,-71.1739,-81
8.5757,-71.1739,-79
8.5757,-71.1739,-81.5
8.5757,-71.1739,-81
8.5757,-71.1739,-87.5
8.5757,-71.1739,-81.5
8.5757,-71.1739,-77
8.5757,-71.1739,-82
8.5757,-71.1739,-82.5
8.5757,-71.1739,-85.5
8.5757,-71.1739,-89
8.5757,-71.1739,-88.5
8.5757,-71.1739,-86
8.5757,-71.1739,-86.5
8.57609,-71.1729,-94
8.57609,-71.1729,-89
8.57609,-71.1729,-95
8.57609,-71.1729,-104
8.57609,-71.1729,-98
8.57609,-71.1729,-103
8.57609,-71.1729,-92
8.57609,-71.1729,-98.5
8.57609,-71.1729,-96.5
8.57609,-71.1729,-90
8.57609,-71.1729,-105
8.57609,-71.1729,-88.5
8.57609,-71.1729,-96
8.57609,-71.1729,-94
8.57609,-71.1729,-90.5
8.57609,-71.1729,-100
8.57609,-71.1729,-93.5
8.57609,-71.1729,-101
8.57609,-71.1729,-99.5
8.57673,-71.1728,-99
8.57673,-71.1728,-93.5
8.57673,-71.1728,-99.5
8.57673,-71.1728,-84
8.57673,-71.1728,-102
8.57673,-71.1728,-101.5
8.57673,-71.1728,-102.5
8.57673,-71.1728,-91.5
8.57673,-71.1728,-99
8.57673,-71.1728,-98.5
8.57673,-71.1728,-89
8.57673,-71.1728,-91.5
8.57673,-71.1728,-97.5
8.57673,-71.1728,-99
8.57673,-71.1728,-92
8.57673,-71.1728,-96.5
8.57673,-71.1728,-93
8.57673,-71.1728,-84
8.57673,-71.1728,-76.5
8.57706,-71.1719,-99.5
8.57706,-71.1719,-100.5
8.57706,-71.1719,-95
8.57706,-71.1719,-83.5
8.57706,-71.1719,-89
8.57706,-71.1719,-100
8.57706,-71.1719,-95.5
8.57706,-71.1719,-80
8.57706,-71.1719,-90
8.57706,-71.1719,-92.5
8.57706,-71.1719,-90.5
8.57706,-71.1719,-83.5
8.57706,-71.1719,-96
8.57706,-71.1719,-96.5
8.57706,-71.1719,-97.5
8.57706,-71.1719,-96
8.57706,-71.1719,-101.5
8.57706,-71.1719,-88
8.57706,-71.1719,-99.5
8.5775,-71.1718,-99.5
8.5775,-71.1718,-93.5
8.5775,-71.1718,-92
8.5775,-71.1718,-94
8.5775,-71.1718,-79.5
8.5775,-71.1718,-97.5
8.5775,-71.1718,-81
8.5775,-71.1718,-93.5
8.5775,-71.1718,-91.5
8.5775,-71.1718,-88
8.5775,-71.1718,-96
8.5775,-71.1718,-98
8.5775,-71.1718,-94.5
8.5775,-71.1718,-98.5
8.5775,-71.1718,-91
8.5775,-71.1718,-100.5
8.5775,-71.1718,-94.5
8.5775,-71.1718,-102.5
8.5775,-71.1718,-82.5
8.57782,-71.1707,-83.5
8.57782,-71.1707,-79.5
8.57782,-71.1707,-84.5
8.57782,-71.1707,-83
8.57782,-71.1707,-82.5
8.57782,-71.1707,-79
8.57782,-71.1707,-81.5
8.57782,-71.1707,-89
8.57782,-71.1707,-82
8.57782,-71.1707,-89.5
8.57782,-71.1707,-78.5
8.57782,-71.1707,-95
8.57782,-71.1707,-91.5
8.57782,-71.1707,-87.5
8.57782,-71.1707,-89
8.57782,-71.1707,-83
8.57782,-71.1707,-80.5
8.57782,-71.1707,-85.5
8.57782,-71.1707,-87.5
8.57798,-71.171,-87.5
8.57798,-71.171,-87
8.57798,-71.171,-91.5
8.57798,-71.171,-87
8.57798,-71.171,-86.5
8.57798,-71.171,-86.5
8.57798,-71.171,-89
8.57798,-71.171,-91
8.57798,-71.171,-88
8.57798,-71.171,-93
8.57798,-71.171,-92
8.57798,-71.171,-90.5
8.57798,-71.171,-85
8.57798,-71.171,-93
8.57798,-71.171,-93.5
8.57798,-71.171,-84
8.57798,-71.171,-85
8.57798,-71.171,-93
8.57798,-71.171,-88
8.5782,-71.1701,-96
8.5782,-71.1701,-82.5
8.5782,-71.1701,-98.5
8.5782,-71.1701,-95
8.5782,-71.1701,-101
8.5782,-71.1701,-99
8.5782,-71.1701,-98.5
8.5782,-71.1701,-94.5
8.5782,-71.1701,-95
8.5782,-71.1701,-102.5
8.5782,-71.1701,-97.5
8.5782,-71.1701,-102
8.5782,-71.1701,-101
8.5782,-71.1701,-100
8.5782,-71.1701,-104.5
8.5782,-71.1701,-90
8.5782,-71.1701,-101
8.5782,-71.1701,-98
8.5782,-71.1701,-95
8.57848,-71.1702,-80
8.57848,-71.1702,-75.5
8.57848,-71.1702,-74.5
8.57848,-71.1702,-76.5
8.57848,-71.1702,-79.5
8.57848,-71.1702,-81
8.57848,-71.1702,-78
8.57848,-71.1702,-87
8.57848,-71.1702,-68.5
8.57848,-71.1702,-74
8.57848,-71.1702,-68
8.57848,-71.1702,-73
8.57848,-71.1702,-82.5
8.57848,-71.1702,-85
8.57848,-71.1702,-74.5
8.57848,-71.1702,-73.5
8.57848,-71.1702,-77.5
8.57848,-71.1702,-75.5
8.57848,-71.1702,-79.5
8.57873,-71.1695,-94
8.57873,-71.1695,-97
8.57873,-71.1695,-88
8.57873,-71.1695,-97.5
8.57873,-71.1695,-94
8.57873,-71.1695,-95.5
8.57873,-71.1695,-94.5
8.57873,-71.1695,-101
8.57873,-71.1695,-97.5
8.57873,-71.1695,-100.5
8.57873,-71.1695,-99
8.57873,-71.1695,-80.5
8.57873,-71.1695,-76.5
8.57873,-71.1695,-98.5
8.57873,-71.1695,-94.5
8.57873,-71.1695,-99.5
8.57873,-71.1695,-99
8.57873,-71.1695,-92
8.57873,-71.1695,-97.5
8.57882,-71.1693,-99.5
8.57882,-71.1693,-89
8.57882,-71.1693,-71
8.57882,-71.1693,-91.5
8.57882,-71.1693,-91.5
8.57882,-71.1693,-77
8.57882,-71.1693,-76
8.57882,-71.1693,-87
8.57882,-71.1693,-99
8.57882,-71.1693,-89.5
8.57882,-71.1693,-79
8.57882,-71.1693,-76.5
8.57882,-71.1693,-98
8.57882,-71.1693,-91.5
8.57882,-71.1693,-73
8.57882,-71.1693,-86
8.57882,-71.1693,-88.5
8.57882,-71.1693,-97
8.57882,-71.1693,-86
8.57882,-71.1693,-71
8.57882,-71.1693,-91.5
8.57882,-71.1693,-100
8.57882,-71.1693,-96.5
8.57882,-71.1693,-89.5
8.57882,-71.1693,-92
8.57882,-71.1693,-75.5
8.57882,-71.1693,-92
8.57882,-71.1693,-102
8.57882,-71.1693,-89.5
8.57882,-71.1693,-90
8.57882,-71.1693,-89.5
8.57882,-71.1693,-76
8.57882,-71.1693,-97
8.57882,-71.1693,-100
8.57882,-71.1693,-96
8.57882,-71.1693,-79.5
8.57882,-71.1693,-75.5
8.57882,-71.1693,-99
8.57882,-71.1693,-96
8.57882,-71.1693,-82
8.57882,-71.1693,-73
8.57882,-71.1693,-95.5
8.57882,-71.1693,-90.5
8.57882,-71.1693,-90.5
8.57882,-71.1693,-77
8.57882,-71.1693,-100
8.57882,-71.1693,-89
8.57882,-71.1693,-87.5
8.57882,-71.1693,-86.5
8.57882,-71.1693,-74.5
8.57882,-71.1693,-92
8.57882,-71.1693,-90.5
8.57882,-71.1693,-96
8.57882,-71.1693,-89.5
8.57882,-71.1693,-78.5
8.57882,-71.1693,-89.5
8.57882,-71.1693,-82.5
8.57882,-71.1693,-93.5
8.57882,-71.1693,-87.5
8.57882,-71.1693,-82.5
8.57882,-71.1693,-89
8.57882,-71.1693,-81
8.57882,-71.1693,-95.5
8.57882,-71.1693,-76.5
8.57882,-71.1693,-83.5
8.57882,-71.1693,-85.5
8.57882,-71.1693,-96
8.57882,-71.1693,-88
8.57882,-71.1693,-81
8.57882,-71.1693,-73
8.57882,-71.1693,-96
8.57882,-71.1693,-85.5
8.57882,-71.1693,-92
8.57882,-71.1693,-68.5
8.57882,-71.1693,-71
8.57882,-71.1693,-94
8.57901,-71.169,-81
8.57901,-71.169,-97.5
8.57901,-71.169,-97.5
8.57901,-71.169,-98
8.57901,-71.169,-82.5
8.57901,-71.169,-81
8.57901,-71.169,-90
8.57901,-71.169,-98
8.57901,-71.169,-95
8.57901,-71.169,-84
8.57901,-71.169,-99
8.57901,-71.169,-96.5
8.57901,-71.169,-91.5
8.57901,-71.169,-98.5
8.57901,-71.169,-95
8.57901,-71.169,-100.5
8.57901,-71.169,-94
8.57901,-71.169,-97.5
8.57901,-71.169,-97.5
8.57902,-71.1694,-92.5
8.57902,-71.1694,-91.5
8.57902,-71.1694,-94.5
8.57902,-71.1694,-96.5
8.57902,-71.1694,-98.5
8.57902,-71.1694,-91
8.57902,-71.1694,-102.5
8.57902,-71.1694,-90
8.57902,-71.1694,-103.5
8.57902,-71.1694,-91
8.57902,-71.1694,-98
8.57902,-71.1694,-92.5
8.57902,-71.1694,-90
8.57902,-71.1694,-87
8.57902,-71.1694,-86
8.57902,-71.1694,-78
8.57902,-71.1694,-97
8.57902,-71.1694,-85
8.57902,-71.1694,-94.5
8.57949,-71.1687,-91.5
8.57949,-71.1687,-80.5
8.57949,-71.1687,-89
8.57949,-71.1687,-81
8.57949,-71.1687,-90.5
8.57949,-71.1687,-92.5
8.57949,-71.1687,-92.5
8.57949,-71.1687,-86
8.57949,-71.1687,-81
8.57949,-71.1687,-90
8.57949,-71.1687,-87.5
8.57949,-71.1687,-89
8.57949,-71.1687,-70.5
8.57949,-71.1687,-82
8.57949,-71.1687,-82
8.57949,-71.1687,-78
8.57949,-71.1687,-89
8.57949,-71.1687,-89
8.57949,-71.1687,-76
8.57967,-71.1681,-93
8.57967,-71.1681,-95
8.57967,-71.1681,-98.5
8.57967,-71.1681,-89
8.57967,-71.1681,-93.5
8.57967,-71.1681,-82.5
8.57967,-71.1681,-98
8.57967,-71.1681,-93
8.57967,-71.1681,-96.5
8.57967,-71.1681,-83
8.57967,-71.1681,-89.5
8.57967,-71.1681,-79
8.57967,-71.1681,-82.5
8.57967,-71.1681,-93.5
8.57967,-71.1681,-74.5
8.57967,-71.1681,-94.5
8.57967,-71.1681,-93.5
8.57967,-71.1681,-92.5
8.57967,-71.1681,-91
8.58025,-71.1675,-82.5
8.58025,-71.1675,-83.5
8.58025,-71.1675,-74.5
8.58025,-71.1675,-73
8.58025,-71.1675,-73
8.58025,-71.1675,-75.5
8.58025,-71.1675,-83.5
8.58025,-71.1675,-71.5
8.58025,-71.1675,-78.5
8.58025,-71.1675,-79
8.58025,-71.1675,-79
8.58025,-71.1675,-81.5
8.58025,-71.1675,-82.5
8.58025,-71.1675,-81.5
8.58025,-71.1675,-81
8.58025,-71.1675,-83.5
8.58025,-71.1675,-71.5
8.58025,-71.1675,-79
8.58025,-71.1675,-72
8.58087,-71.1665,-94.5
8.58087,-71.1665,-97
8.58087,-71.1665,-97
8.58087,-71.1665,-92
8.58087,-71.1665,-94.5
8.58087,-71.1665,-90
8.58087,-71.1665,-92
8.58087,-71.1665,-88
8.58087,-71.1665,-91.5
8.58087,-71.1665,-89.5
8.58087,-71.1665,-83.5
8.58087,-71.1665,-87
8.58087,-71.1665,-93.5
8.58087,-71.1665,-97
8.58087,-71.1665,-91.5
8.58087,-71.1665,-102
8.58087,-71.1665,-94
8.58087,-71.1665,-97.5
8.58087,-71.1665,-86.5
8.5812,-71.1665,-72
8.5812,-71.1665,-73.5
8.5812,-71.1665,-68
8.5812,-71.1665,-73
8.5812,-71.1665,-68.5
8.5812,-71.1665,-73
8.5812,-71.1665,-71.5
8.5812,-71.1665,-64
8.5812,-71.1665,-86.5
8.5812,-71.1665,-66.5
8.5812,-71.1665,-83
8.5812,-71.1665,-63.5
8.5812,-71.1665,-80.5
8.5812,-71.1665,-79.5
8.5812,-71.1665,-80
8.5812,-71.1665,-78
8.5812,-71.1665,-73
8.5812,-71.1665,-79
8.5812,-71.1665,-72
8.58149,-71.1663,-90
8.58149,-71.1663,-89.5
8.58149,-71.1663,-86.5
8.58149,-71.1663,-92.5
8.58149,-71.1663,-80.5
8.58149,-71.1663,-98
8.58149,-71.1663,-84.5
8.58149,-71.1663,-94
8.58149,-71.1663,-91.5
8.58149,-71.1663,-100.5
8.58149,-71.1663,-96.5
8.58149,-71.1663,-93
8.58149,-71.1663,-96.5
8.58149,-71.1663,-90
8.58149,-71.1663,-82.5
8.58149,-71.1663,-87
8.58149,-71.1663,-86
8.58149,-71.1663,-87
8.58149,-71.1663,-95.5
8.58175,-71.166,-84
8.58175,-71.166,-84.5
8.58175,-71.166,-97
8.58175,-71.166,-88.5
8.58175,-71.166,-86
8.58175,-71.166,-75
8.58175,-71.166,-90
8.58175,-71.166,-90.5
8.58175,-71.166,-93.5
8.58175,-71.166,-96.5
8.58175,-71.166,-85
8.58175,-71.166,-88
8.58175,-71.166,-80.5
8.58175,-71.166,-69.5
8.58175,-71.166,-77
8.58175,-71.166,-82
8.58175,-71.166,-84.5
8.58175,-71.166,-86
8.58175,-71.166,-69.5
8.58191,-71.1648,-96
8.58191,-71.1648,-99.5
8.58191,-71.1648,-99
8.58191,-71.1648,-100.5
8.58191,-71.1648,-105.5
8.58191,-71.1648,-104.5
8.58191,-71.1648,-105.5
8.58191,-71.1648,-103
8.58191,-71.1648,-102
8.58191,-71.1648,-102
8.58191,-71.1648,-91
8.58191,-71.1648,-99
8.58191,-71.1648,-93
8.58191,-71.1648,-96.5
8.58191,-71.1648,-91.5
8.58191,-71.1648,-79.5
8.58191,-71.1648,-97.5
8.58191,-71.1648,-83.5
8.58191,-71.1648,-104
8.58275,-71.1636,-79.5
8.58275,-71.1636,-71
8.58275,-71.1636,-73.5
8.58275,-71.1636,-72.5
8.58275,-71.1636,-67.5
8.58275,-71.1636,-80
8.58275,-71.1636,-74
8.58275,-71.1636,-75.5
8.58275,-71.1636,-74.5
8.58275,-71.1636,-78
8.58275,-71.1636,-80.5
8.58275,-71.1636,-86.5
8.58275,-71.1636,-76.5
8.58275,-71.1636,-85.5
8.58275,-71.1636,-72
8.58275,-71.1636,-78.5
8.58275,-71.1636,-68.5
8.58275,-71.1636,-78
8.58275,-71.1636,-76.5
8.58369,-71.1622,-81.5
8.58369,-71.1622,-81
8.58369,-71.1622,-87.5
8.58369,-71.1622,-92
8.58369,-71.1622,-86.5
8.58369,-71.1622,-83.5
8.58369,-71.1622,-84
8.58369,-71.1622,-56.5
8.58369,-71.1622,-88.5
8.58369,-71.1622,-84
8.58369,-71.1622,-82
8.58369,-71.1622,-82.5
8.58369,-71.1622,-92.5
8.58369,-71.1622,-82
8.58369,-71.1622,-87.5
8.58369,-71.1622,-76.5
8.58369,-71.1622,-87.5
8.58369,-71.1622,-82
8.58369,-71.1622,-88
8.58414,-71.1615,-81
8.58414,-71.1615,-85.5
8.58414,-71.1615,-82.5
8.58414,-71.1615,-87
8.58414,-71.1615,-81.5
8.58414,-71.1615,-85.5
8.58414,-71.1615,-86
8.58414,-71.1615,-97
8.58414,-71.1615,-95
8.58414,-71.1615,-93.5
8.58414,-71.1615,-92.5
8.58414,-71.1615,-103
8.58414,-71.1615,-92
8.58414,-71.1615,-96.5
8.58414,-71.1615,-90.5
8.58414,-71.1615,-101
8.58414,-71.1615,-86
8.58414,-71.1615,-85
8.58414,-71.1615,-87.5
8.58459,-71.1609,-82.5
8.58459,-71.1609,-82.5
8.58459,-71.1609,-78
8.58459,-71.1609,-75
8.58459,-71.1609,-76.5
8.58459,-71.1609,-82
8.58459,-71.1609,-84
8.58459,-71.1609,-80.5
8.58459,-71.1609,-86.5
8.58459,-71.1609,-70
8.58459,-71.1609,-84
8.58459,-71.1609,-75.5
8.58459,-71.1609,-88
8.58459,-71.1609,-82
8.58459,-71.1609,-83
8.58459,-71.1609,-85
8.58459,-71.1609,-80
8.58459,-71.1609,-73
8.58459,-71.1609,-77
8.58506,-71.1603,-85.5
8.58506,-71.1603,-91
8.58506,-71.1603,-69.5
8.58506,-71.1603,-92.5
8.58506,-71.1603,-87.5
8.58506,-71.1603,-71
8.58506,-71.1603,-91
8.58506,-71.1603,-91
8.58506,-71.1603,-94
8.58506,-71.1603,-92.5
8.58506,-71.1603,-96
8.58506,-71.1603,-97.5
8.58506,-71.1603,-92.5
8.58506,-71.1603,-89.5
8.58506,-71.1603,-98.5
8.58506,-71.1603,-90
8.58506,-71.1603,-92
8.58506,-71.1603,-100
8.58506,-71.1603,-91
8.58641,-71.1587,-73.5
8.58641,-71.1587,-80
8.58641,-71.1587,-74
8.58641,-71.1587,-81
8.58641,-71.1587,-82.5
8.58641,-71.1587,-78
8.58641,-71.1587,-85.5
8.58641,-71.1587,-83
8.58641,-71.1587,-83.5
8.58641,-71.1587,-80.5
8.58641,-71.1587,-79.5
8.58641,-71.1587,-84.5
8.58641,-71.1587,-76.5
8.58641,-71.1587,-82.5
8.58641,-71.1587,-68.5
8.58641,-71.1587,-71.5
8.58641,-71.1587,-74
8.58641,-71.1587,-74.5
8.58641,-71.1587,-77
8.58676,-71.1583,-94
8.58676,-71.1583,-91.5
8.58676,-71.1583,-97.5
8.58676,-71.1583,-91
8.58676,-71.1583,-98.5
8.58676,-71.1583,-88.5
8.58676,-71.1583,-99.5
8.58676,-71.1583,-92.5
8.58676,-71.1583,-103
8.58676,-71.1583,-95.5
8.58676,-71.1583,-99.5
8.58676,-71.1583,-91
8.58676,-71.1583,-87
8.58676,-71.1583,-81.5
8.58676,-71.1583,-86.5
8.58676,-71.1583,-79
8.58676,-71.1583,-94
8.58676,-71.1583,-87.5
8.58676,-71.1583,-93
8.58712,-71.1579,-74.5
8.58712,-71.1579,-77
8.58712,-71.1579,-73.5
8.58712,-71.1579,-70.5
8.58712,-71.1579,-72
8.58712,-71.1579,-74
8.58712,-71.1579,-75
8.58712,-71.1579,-69.5
8.58712,-71.1579,-85
8.58712,-71.1579,-69
8.58712,-71.1579,-87
8.58712,-71.1579,-73
8.58712,-71.1579,-85.5
8.58712,-71.1579,-87
8.58712,-71.1579,-84
8.58712,-71.1579,-83.5
8.58712,-71.1579,-77
8.58712,-71.1579,-73
8.58712,-71.1579,-73.5
8.58715,-71.1547,-101.5
8.58715,-71.1547,-79.5
8.58715,-71.1547,-81.5
8.58715,-71.1547,-101.5
8.58715,-71.1547,-90.5
8.58715,-71.1547,-101.5
8.58715,-71.1547,-98.5
8.58715,-71.1547,-98.5
8.58715,-71.1547,-102
8.58715,-71.1547,-94.5
8.58715,-71.1547,-94
8.58715,-71.1547,-92.5
8.58715,-71.1547,-101
8.58715,-71.1547,-96.5
8.58715,-71.1547,-95
8.58715,-71.1547,-100.5
8.58715,-71.1547,-96
8.58715,-71.1547,-102
8.58715,-71.1547,-89
8.58735,-71.1544,-75
8.58735,-71.1544,-80.5
8.58735,-71.1544,-69.5
8.58735,-71.1544,-89
8.58735,-71.1544,-74.5
8.58735,-71.1544,-91
8.58735,-71.1544,-71.5
8.58735,-71.1544,-89.5
8.58735,-71.1544,-88.5
8.58735,-71.1544,-80.5
8.58735,-71.1544,-79.5
8.58735,-71.1544,-77
8.58735,-71.1544,-81.5
8.58735,-71.1544,-77.5
8.58735,-71.1544,-75
8.58735,-71.1544,-77
8.58735,-71.1544,-79
8.58735,-71.1544,-74
8.58735,-71.1544,-73
8.58735,-71.155,-81
8.58735,-71.155,-82.5
8.58735,-71.155,-97.5
8.58735,-71.155,-97
8.58735,-71.155,-81.5
8.58735,-71.155,-91.5
8.58735,-71.155,-90
8.58735,-71.155,-96.5
8.58735,-71.155,-93
8.58735,-71.155,-94
8.58735,-71.155,-93.5
8.58735,-71.155,-94.5
8.58735,-71.155,-97
8.58735,-71.155,-96.5
8.58735,-71.155,-95.5
8.58735,-71.155,-91.5
8.58735,-71.155,-96
8.58735,-71.155,-86
8.58735,-71.155,-87.5
8.58737,-71.1544,-83.5
8.58737,-71.1544,-98
8.58737,-71.1544,-102
8.58737,-71.1544,-92.5
8.58737,-71.1544,-94.5
8.58737,-71.1544,-95
8.58737,-71.1544,-85
8.58737,-71.1544,-87.5
8.58737,-71.1544,-87
8.58737,-71.1544,-92.5
8.58737,-71.1544,-87
8.58737,-71.1544,-99.5
8.58737,-71.1544,-101.5
8.58737,-71.1544,-88
8.58737,-71.1544,-95
8.58737,-71.1544,-97
8.58737,-71.1544,-98.5
8.58737,-71.1544,-81
8.58737,-71.1544,-102
8.58753,-71.1574,-89.5
8.58753,-71.1574,-79
8.58753,-71.1574,-90
8.58753,-71.1574,-87
8.58753,-71.1574,-97.5
8.58753,-71.1574,-87.5
8.58753,-71.1574,-99
8.58753,-71.1574,-97
8.58753,-71.1574,-87
8.58753,-71.1574,-98
8.58753,-71.1574,-91.5
8.58753,-71.1574,-98
8.58753,-71.1574,-94
8.58753,-71.1574,-99.5
8.58753,-71.1574,-91
8.58753,-71.1574,-101.5
8.58753,-71.1574,-97.5
8.58753,-71.1574,-102
8.58753,-71.1574,-97
8.58766,-71.1553,-75
8.58766,-71.1553,-68
8.58766,-71.1553,-72.5
8.58766,-71.1553,-75
8.58766,-71.1553,-78.5
8.58766,-71.1553,-78.5
8.58766,-71.1553,-76.5
8.58766,-71.1553,-83
8.58766,-71.1553,-77
8.58766,-71.1553,-81
8.58766,-71.1553,-79
8.58766,-71.1553,-84.5
8.58766,-71.1553,-82.5
8.58766,-71.1553,-81.5
8.58766,-71.1553,-79.5
8.58766,-71.1553,-77
8.58766,-71.1553,-77
8.58766,-71.1553,-70.5
8.58766,-71.1553,-74.5
8.58784,-71.1538,-86
8.58784,-71.1538,-81.5
8.58784,-71.1538,-92.5
8.58784,-71.1538,-94
8.58784,-71.1538,-87.5
8.58784,-71.1538,-89
8.58784,-71.1538,-89
8.58784,-71.1538,-84.5
8.58784,-71.1538,-84.5
8.58784,-71.1538,-83.5
8.58784,-71.1538,-95
8.58784,-71.1538,-90.5
8.58784,-71.1538,-99
8.58784,-71.1538,-96
8.58784,-71.1538,-97
8.58784,-71.1538,-95.5
8.58784,-71.1538,-86
8.58784,-71.1538,-58.5
8.58784,-71.1538,-80.5
8.58793,-71.1555,-94.5
8.58793,-71.1555,-97
8.58793,-71.1555,-96
8.58793,-71.1555,-89
8.58793,-71.1555,-95.5
8.58793,-71.1555,-91
8.58793,-71.1555,-96.5
8.58793,-71.1555,-87.5
8.58793,-71.1555,-100
8.58793,-71.1555,-91
8.58793,-71.1555,-99
8.58793,-71.1555,-88.5
8.58793,-71.1555,-89
8.58793,-71.1555,-78
8.58793,-71.1555,-77.5
8.58793,-71.1555,-75
8.58793,-71.1555,-88.5
8.58793,-71.1555,-93.5
8.58793,-71.1555,-94
8.58796,-71.1569,-89.5
8.58796,-71.1569,-92
8.58796,-71.1569,-95.5
8.58796,-71.1569,-92
8.58796,-71.1569,-89
8.58796,-71.1569,-78.5
8.58796,-71.1569,-85.5
8.58796,-71.1569,-79.5
8.58796,-71.1569,-86
8.58796,-71.1569,-85.5
8.58796,-71.1569,-86.5
8.58796,-71.1569,-99.5
8.58796,-71.1569,-80.5
8.58796,-71.1569,-87.5
8.58796,-71.1569,-81
8.58796,-71.1569,-96
8.58796,-71.1569,-75
8.58796,-71.1569,-92.5
8.58796,-71.1569,-85
8.58828,-71.1533,-82
8.58828,-71.1533,-72.5
8.58828,-71.1533,-79
8.58828,-71.1533,-74.5
8.58828,-71.1533,-76.5
8.58828,-71.1533,-66
8.58828,-71.1533,-64
8.58828,-71.1533,-72
8.58828,-71.1533,-74
8.58828,-71.1533,-77.5
8.58828,-71.1533,-80.5
8.58828,-71.1533,-78.5
8.58828,-71.1533,-84
8.58828,-71.1533,-79.5
8.58828,-71.1533,-83
8.58828,-71.1533,-68.5
8.58828,-71.1533,-86
8.58828,-71.1533,-85
8.58828,-71.1533,-89
8.58834,-71.1564,-84
8.58834,-71.1564,-78
8.58834,-71.1564,-94
8.58834,-71.1564,-86.5
8.58834,-71.1564,-91
8.58834,-71.1564,-92.5
8.58834,-71.1564,-93.5
8.58834,-71.1564,-88
8.58834,-71.1564,-84.5
8.58834,-71.1564,-75.5
8.58834,-71.1564,-77
8.58834,-71.1564,-63
8.58834,-71.1564,-83.5
8.58834,-71.1564,-84.5
8.58834,-71.1564,-84.5
8.58834,-71.1564,-86.5
8.58834,-71.1564,-86.5
8.58834,-71.1564,-94.5
8.58834,-71.1564,-79
8.58869,-71.1528,-66.5
8.58869,-71.1528,-84.5
8.58869,-71.1528,-89.5
8.58869,-71.1528,-70.5
8.58869,-71.1528,-88.5
8.58869,-71.1528,-91
8.58869,-71.1528,-90.5
8.58869,-71.1528,-93.5
8.58869,-71.1528,-91.5
8.58869,-71.1528,-93.5
8.58869,-71.1528,-88.5
8.58869,-71.1528,-91.5
8.58869,-71.1528,-91.5
8.58869,-71.1528,-85.5
8.58869,-71.1528,-93
8.58869,-71.1528,-96
8.58869,-71.1528,-91
8.58869,-71.1528,-86
8.58869,-71.1528,-88
8.58913,-71.1523,-103
8.58913,-71.1523,-92
8.58913,-71.1523,-103.5
8.58913,-71.1523,-104
8.58913,-71.1523,-97.5
8.58913,-71.1523,-92.5
8.58913,-71.1523,-88
8.58913,-71.1523,-83.5
8.58913,-71.1523,-101
8.58913,-71.1523,-102.5
8.58913,-71.1523,-104
8.58913,-71.1523,-101.5
8.58913,-71.1523,-96.5
8.58913,-71.1523,-95.5
8.58913,-71.1523,-106
8.58913,-71.1523,-99
8.58913,-71.1523,-106.5
8.58913,-71.1523,-102.5
8.58913,-71.1523,-105
8.58956,-71.1518,-86
8.58956,-71.1518,-81.5
8.58956,-71.1518,-87
8.58956,-71.1518,-90
8.58956,-71.1518,-89
8.58956,-71.1518,-85.5
8.58956,-71.1518,-79
8.58956,-71.1518,-89
8.58956,-71.1518,-88.5
8.58956,-71.1518,-83.5
8.58956,-71.1518,-85
8.58956,-71.1518,-88.5
8.58956,-71.1518,-87.5
8.58956,-71.1518,-87
8.58956,-71.1518,-87
8.58956,-71.1518,-79
8.58956,-71.1518,-79.5
8.58956,-71.1518,-85.5
8.58956,-71.1518,-88
8.59005,-71.1514,-79
8.59005,-71.1514,-80
8.59005,-71.1514,-78
8.59005,-71.1514,-78
8.59005,-71.1514,-81
8.59005,-71.1514,-90.5
8.59005,-71.1514,-78.5
8.59005,-71.1514,-88
8.59005,-71.1514,-76.5
8.59005,-71.1514,-89
8.59005,-71.1514,-89.5
8.59005,-71.1514,-80.5
8.59005,-71.1514,-84
8.59005,-71.1514,-85
8.59005,-71.1514,-78
8.59005,-71.1514,-80
8.59005,-71.1514,-83.5
8.59005,-71.1514,-81.5
8.59005,-71.1514,-79
8.59163,-71.1497,-75.5
8.59163,-71.1497,-76.5
8.59163,-71.1497,-68
8.59163,-71.1497,-72
8.59163,-71.1497,-70
8.59163,-71.1497,-71.5
8.59163,-71.1497,-77
8.59163,-71.1497,-65
8.59163,-71.1497,-89.5
8.59163,-71.1497,-71
8.59163,-71.1497,-82.5
8.59163,-71.1497,-64
8.59163,-71.1497,-82
8.59163,-71.1497,-82
8.59163,-71.1497,-80
